db_id	quality	adom_id	substrate	smiles	module	nrps_prot_id	adom_protein_start	adom_protein_end	adom_nucleotide_start_end_strand	locus_tag	genomic_id	Mibig_id	neighbours	taxid	lineage
ADD0048	gold	cmxM_AMP-binding.1	glutamic acid	C(CC(=O)O)[C@@H](C(=O)O)N	1	AXM43064.1	25.0	480.0	(36282, 37647, '(-)')	cmxM	MH168382	BGC0001945	[]	1929279	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Myxococcaceae', 'genus': 'Myxococcus', 'species': 'Myxococcus sp.'}
ADD0049	gold	QBG38782.1_AMP-binding.1	glycine	NCC(=O)O	1	QBG38782.1	460.0	861.0	(29240, 30443, '(-)')	QBG38782.1	MK370905	BGC0001975	['QBG38782.1_Thioesterase.1', 'QBG38782.1_TIGR01720.1', 'QBG38782.1_Epimerization.1', 'QBG38782.1_Condensation_LCL.1', 'QBG38782.1_PCP.1', 'QBG38782.1_Cglyc.1', 'QBG38782.1_NRPS-COM_Nterm.1']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0050	gold	QBG38782.1_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	QBG38782.1	1533.0	1930.0	(26033, 27224, '(-)')	QBG38782.1	MK370905	BGC0001975	['QBG38782.1_Cglyc.2', 'QBG38782.1_PCP.2']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0051	gold	QBG38782.1_AMP-binding.3	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	3	QBG38782.1	3074.0	3472.0	(21407, 22601, '(-)')	QBG38782.1	MK370905	BGC0001975	['QBG38782.1_PCP.3']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0052	gold	QBG38783.1_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	QBG38783.1	463.0	861.0	(40315, 41509, '(-)')	QBG38783.1	MK370905	BGC0001975	['QBG38783.1_NRPS-COM_Cterm.1', 'QBG38783.1_TIGR01720.1', 'QBG38783.1_Epimerization.1', 'QBG38783.1_Condensation_LCL.1', 'QBG38783.1_PCP.1', 'QBG38783.1_Cglyc.1', 'QBG38783.1_NRPS-COM_Nterm.1']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0053	gold	QBG38783.1_AMP-binding.2	proline	C1C[C@H](NC1)C(=O)O	2	QBG38783.1	1522.0	1934.0	(37096, 38332, '(-)')	QBG38783.1	MK370905	BGC0001975	['QBG38783.1_Condensation_LCL.2', 'QBG38783.1_PCP.2']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0054	gold	QBG38783.1_AMP-binding.3	valine	CC(C)[C@@H](C(=O)O)N	3	QBG38783.1	2599.0	3005.0	(33883, 35101, '(-)')	QBG38783.1	MK370905	BGC0001975	['QBG38783.1_PCP.3']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0055	gold	QBG38784.1_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	QBG38784.1	502.0	920.0	(54705, 55959, '(-)')	QBG38784.1	MK370905	BGC0001975	['QBG38784.1_NRPS-COM_Cterm.1', 'QBG38784.1_TIGR01720.1', 'QBG38784.1_Epimerization.1', 'QBG38784.1_Condensation_LCL.1', 'QBG38784.1_PCP.1', 'QBG38784.1_Condensation_Starter.1']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0056	gold	QBG38784.1_AMP-binding.2	serine	C([C@@H](C(=O)O)N)O	2	QBG38784.1	1582.0	1990.0	(51495, 52719, '(-)')	QBG38784.1	MK370905	BGC0001975	['QBG38784.1_Condensation_LCL.2', 'QBG38784.1_PCP.2']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0057	gold	QBG38784.1_AMP-binding.3	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	3	QBG38784.1	2659.0	3056.0	(48297, 49488, '(-)')	QBG38784.1	MK370905	BGC0001975	['QBG38784.1_Condensation_LCL.3', 'QBG38784.1_PCP.3']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0058	gold	QBG38784.1_AMP-binding.4	asparagine	C([C@@H](C(=O)O)N)C(=O)N	4	QBG38784.1	3761.0	4171.0	(44952, 46182, '(-)')	QBG38784.1	MK370905	BGC0001975	['QBG38784.1_PCP.4']	1893	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces atratus'}
ADD0059	gold	RBRH_03864_AMP-binding.1	pyrrole-2-carboxylic acid	C1=CNC(=C1)C(=O)O	1	CBW75455.1	23.0	437.0	(1863351, 1864593, '(+)')	RBRH_03864	FR687359	BGC0002048	[]	882378	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Mycetohabitans', 'species': 'Mycetohabitans rhizoxinica'}
ADD0060	gold	RBRH_03867_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	CBW75453.1	458.0	858.0	(1859272, 1860472, '(-)')	RBRH_03867	FR687359	BGC0002048	['RBRH_03867_Condensation_LCL.1', 'RBRH_03867_PCP.1', 'RBRH_03867_Condensation_Starter.1']	882378	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Mycetohabitans', 'species': 'Mycetohabitans rhizoxinica'}
ADD0061	gold	RBRH_03867_AMP-binding.2	proline	C1C[C@H](NC1)C(=O)O	2	CBW75453.1	1515.0	1931.0	(1856053, 1857301, '(-)')	RBRH_03867	FR687359	BGC0002048	['RBRH_03867_Condensation_LCL.2', 'RBRH_03867_PCP.2']	882378	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Mycetohabitans', 'species': 'Mycetohabitans rhizoxinica'}
ADD0062	gold	RBRH_03867_AMP-binding.3	valine	CC(C)[C@@H](C(=O)O)N	3	CBW75453.1	2588.0	2819.0	(1853389, 1854082, '(-)')	RBRH_03867	FR687359	BGC0002048	[]	882378	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Mycetohabitans', 'species': 'Mycetohabitans rhizoxinica'}
ADD0063	gold	RBRH_04313_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	CBW75452.1	786.0	1186.0	(1849710, 1850910, '(-)')	RBRH_04313	FR687359	BGC0002048	['RBRH_04313_Condensation_Dual.1', 'RBRH_04313_Condensation_LCL.1', 'RBRH_04313_PCP.1']	882378	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Mycetohabitans', 'species': 'Mycetohabitans rhizoxinica'}
ADD0064	gold	RBRH_04313_AMP-binding.2	threonine	C[C@H]([C@@H](C(=O)O)N)O	2	CBW75452.1	1860.0	2265.0	(1846473, 1847688, '(-)')	RBRH_04313	FR687359	BGC0002048	['RBRH_04313_PCP.2']	882378	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Mycetohabitans', 'species': 'Mycetohabitans rhizoxinica'}
ADD0065	gold	RBRH_03984_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	CBW75451.1	595.0	996.0	(1843300, 1844503, '(-)')	RBRH_03984	FR687359	BGC0002048	['RBRH_03984_Thioesterase.1', 'RBRH_03984_Condensation_Dual.1', 'RBRH_03984_Condensation_LCL.1', 'RBRH_03984_PCP.1']	882378	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Mycetohabitans', 'species': 'Mycetohabitans rhizoxinica'}
ADD0066	gold	RBRH_03984_AMP-binding.2	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	2	CBW75451.1	1670.0	2064.0	(1840096, 1841278, '(-)')	RBRH_03984	FR687359	BGC0002048	['RBRH_03984_Condensation_LCL.2', 'RBRH_03984_PCP.2']	882378	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Mycetohabitans', 'species': 'Mycetohabitans rhizoxinica'}
ADD0067	gold	RBRH_03984_AMP-binding.3	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	3	CBW75451.1	2721.0	3115.0	(1836943, 1838125, '(-)')	RBRH_03984	FR687359	BGC0002048	['RBRH_03984_PCP.3']	882378	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Mycetohabitans', 'species': 'Mycetohabitans rhizoxinica'}
ADD0068	gold	AGS77307.1_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	AGS77307.1	15.0	402.0	(8357, 9518, '(+)')	AGS77307.1	KF192710	BGC0001178	['AGS77307.1_PCP.1', 'AGS77307.1_Cglyc.1', 'AGS77307.1_Epimerization.1', 'AGS77307.1_TIGR01720.1']	1288362	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Actinoplanes', 'species': 'Actinoplanes sp. ATCC 53533'}
ADD0069	gold	AGS77307.1_AMP-binding.2	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	2	AGS77307.1	1037.0	1423.0	(11423, 12581, '(+)')	AGS77307.1	KF192710	BGC0001178	['AGS77307.1_PCP.2']	1288362	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Actinoplanes', 'species': 'Actinoplanes sp. ATCC 53533'}
ADD0070	gold	AGS77308.1_AMP-binding.1	3,5-dihydroxyphenylglycine	N[C@H](C(=O)O)c1cc(O)cc(O)c1	1	AGS77308.1	466.0	854.0	(15961, 17125, '(+)')	AGS77308.1	KF192710	BGC0001178	['AGS77308.1_Cglyc.1', 'AGS77308.1_PCP.1', 'AGS77308.1_Epimerization.1']	1288362	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Actinoplanes', 'species': 'Actinoplanes sp. ATCC 53533'}
ADD0071	gold	AGS77309.1_AMP-binding.2	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	2	AGS77309.1	1960.0	2352.0	(24990, 26166, '(+)')	AGS77309.1	KF192710	BGC0001178	['AGS77309.1_Cglyc.2', 'AGS77309.1_PCP.2', 'AGS77309.1_Epimerization.2', 'AGS77309.1_TIGR01720.2']	1288362	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Actinoplanes', 'species': 'Actinoplanes sp. ATCC 53533'}
ADD0072	gold	AGS77309.1_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	AGS77309.1	461.0	856.0	(20493, 21678, '(+)')	AGS77309.1	KF192710	BGC0001178	['AGS77309.1_NRPS-COM_Nterm.1', 'AGS77309.1_Cglyc.1', 'AGS77309.1_PCP.1', 'AGS77309.1_Epimerization.1', 'AGS77309.1_TIGR01720.1']	1288362	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Actinoplanes', 'species': 'Actinoplanes sp. ATCC 53533'}
ADD0073	gold	AGS77309.1_AMP-binding.3	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	3	AGS77309.1	3475.0	3861.0	(29535, 30693, '(+)')	AGS77309.1	KF192710	BGC0001178	['AGS77309.1_Cglyc.3', 'AGS77309.1_PCP.3']	1288362	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Actinoplanes', 'species': 'Actinoplanes sp. ATCC 53533'}
ADD0074	gold	AGS77310.1_AMP-binding.1	3,5-dihydroxyphenylglycine	N[C@H](C(=O)O)c1cc(O)cc(O)c1	1	AGS77310.1	472.0	870.0	(32775, 33969, '(+)')	AGS77310.1	KF192710	BGC0001178	['AGS77310.1_NRPS-COM_Nterm.1', 'AGS77310.1_Cglyc.1', 'AGS77310.1_PCP.1', 'AGS77310.1_X.1', 'AGS77310.1_Thioesterase.1']	1288362	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Actinoplanes', 'species': 'Actinoplanes sp. ATCC 53533'}
ADD0075	gold	ofaA_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	AFH75328.1	471.0	860.0	(5769, 6936, '(+)')	ofaA	JQ309921	BGC0000398	['ofaA_Condensation_Starter.1', 'ofaA_PCP.1', 'ofaA_Condensation_Dual.1']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0076	gold	ofaA_AMP-binding.2	glutamic acid	C(CC(=O)O)[C@@H](C(=O)O)N	2	AFH75328.1	1532.0	1932.0	(8952, 10152, '(+)')	ofaA	JQ309921	BGC0000398	['ofaA_PCP.2']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0077	gold	ofaB_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	AFH75329.1	554.0	958.0	(12687, 13899, '(+)')	ofaB	JQ309921	BGC0000398	['ofaB_Condensation_Dual.1', 'ofaB_PCP.1']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0078	gold	ofaB_AMP-binding.2	valine	CC(C)[C@@H](C(=O)O)N	2	AFH75329.1	1640.0	2035.0	(15945, 17130, '(+)')	ofaB	JQ309921	BGC0000398	['ofaB_Condensation_Dual.2', 'ofaB_PCP.2']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0079	gold	ofaB_AMP-binding.3	leucine	CC(C)C[C@@H](C(=O)O)N	3	AFH75329.1	2717.0	3104.0	(19176, 20337, '(+)')	ofaB	JQ309921	BGC0000398	['ofaB_Condensation_Dual.3', 'ofaB_PCP.3']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0080	gold	ofaB_AMP-binding.4	serine	C([C@@H](C(=O)O)N)O	4	AFH75329.1	3781.0	4183.0	(22368, 23574, '(+)')	ofaB	JQ309921	BGC0000398	['ofaB_Condensation_Dual.4', 'ofaB_PCP.4']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0081	gold	ofaC_AMP-binding.3	serine	C([C@@H](C(=O)O)N)O	3	AFH75330.1	2659.0	3061.0	(32096, 33302, '(+)')	ofaC	JQ309921	BGC0000398	['ofaC_PCP.3']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0082	gold	ofaC_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	AFH75330.1	1612.0	2002.0	(28955, 30125, '(+)')	ofaC	JQ309921	BGC0000398	['ofaC_PCP.2', 'ofaC_Condensation_LCL.2', 'ofaC_Condensation_Dual.2']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0083	gold	ofaC_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	AFH75330.1	568.0	957.0	(25823, 26990, '(+)')	ofaC	JQ309921	BGC0000398	['ofaC_Condensation_Dual.1', 'ofaC_PCP.1', 'ofaC_Condensation_LCL.1', 'ofaC_Thioesterase.1', 'ofaC_Thioesterase.2']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0084	gold	ofaC_AMP-binding.4	valine	CC(C)[C@@H](C(=O)O)N	4	AFH75330.1	3744.0	4139.0	(35351, 36536, '(+)')	ofaC	JQ309921	BGC0000398	['ofaC_PCP.4']	658629	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sessilinigenes'}
ADD0085	gold	YC6258_RS23075_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	WP_044618979.1	467.0	878.0	(5537120, 5538353, '(+)')	YC6258_RS23075	NZ_CP007142	BGC0001791	['YC6258_RS23075_Condensation_Starter.1', 'YC6258_RS23075_PCP.1', 'YC6258_RS23075_Epimerization.1', 'YC6258_RS23075_TIGR01720.1', 'YC6258_RS23075_Condensation_DCL.1', 'YC6258_RS23075_Condensation_LCL.1', 'YC6258_RS23075_Thioesterase.1']	1445510	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Oceanospirillales', 'family': 'Saccharospirillaceae', 'genus': 'Gynuella', 'species': 'Gynuella sunshinyii'}
ADD0086	gold	YC6258_RS23075_AMP-binding.2	cysteine	C([C@@H](C(=O)O)N)S	2	WP_044618979.1	1969.0	2373.0	(5541626, 5542838, '(+)')	YC6258_RS23075	NZ_CP007142	BGC0001791	['YC6258_RS23075_PCP.2']	1445510	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Oceanospirillales', 'family': 'Saccharospirillaceae', 'genus': 'Gynuella', 'species': 'Gynuella sunshinyii'}
ADD0087	gold	YC6258_RS23075_AMP-binding.3	cysteine	C([C@@H](C(=O)O)N)S	3	WP_044618979.1	3027.0	3431.0	(5544800, 5546012, '(+)')	YC6258_RS23075	NZ_CP007142	BGC0001791	['YC6258_RS23075_PCP.3']	1445510	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Oceanospirillales', 'family': 'Saccharospirillaceae', 'genus': 'Gynuella', 'species': 'Gynuella sunshinyii'}
ADD0088	gold	fkbP_AMP-binding.1	pipecolic acid	C1CCN[C@@H](C1)C(=O)O	1	AAC68816.1	494.0	891.0	(1902, 3093, '(-)')	fkbP	AF082100	BGC0000353	['fkbP_Condensation_LCL.2', 'fkbP_PCP.1', 'fkbP_Condensation_LCL.1']	82632	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. MA6548'}
ADD0089	gold	mchB_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	APZ78755.1	507.0	911.0	(15144, 16356, '(+)')	mchB	KX622593	BGC0001423	['mchB_Condensation_LCL.1', 'mchB_nMT.1', 'mchB_PCP.1', 'mchB_Epimerization.1', 'mchB_TIGR01720.1']	1297742	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Myxococcaceae', 'genus': 'Myxococcus', 'species': 'Myxococcus hansupus'}
ADD0090	gold	mchB_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	APZ78755.1	2005.0	2395.0	(19638, 20808, '(+)')	mchB	KX622593	BGC0001423	['mchB_Condensation_LCL.2', 'mchB_PCP.2']	1297742	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Myxococcaceae', 'genus': 'Myxococcus', 'species': 'Myxococcus hansupus'}
ADD0091	gold	mchC_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	APZ78756.1	468.0	856.0	(24200, 25364, '(+)')	mchC	KX622593	BGC0001423	['mchC_NRPS-COM_Nterm.1', 'mchC_Condensation_DCL.1', 'mchC_PCP.1', 'mchC_Condensation_LCL.1', 'mchC_Thioesterase.1']	1297742	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Myxococcaceae', 'genus': 'Myxococcus', 'species': 'Myxococcus hansupus'}
ADD0092	gold	mchC_AMP-binding.2	proline	C1C[C@H](NC1)C(=O)O	2	APZ78756.1	1505.0	1900.0	(27311, 28496, '(+)')	mchC	KX622593	BGC0001423	['mchC_PCP.2', 'mchC_Condensation_LCL.2']	1297742	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Myxococcaceae', 'genus': 'Myxococcus', 'species': 'Myxococcus hansupus'}
ADD0093	gold	mchC_AMP-binding.3	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	3	APZ78756.1	2552.0	2943.0	(30452, 31625, '(+)')	mchC	KX622593	BGC0001423	['mchC_PCP.3']	1297742	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Myxococcaceae', 'genus': 'Myxococcus', 'species': 'Myxococcus hansupus'}
ADD0094	gold	SCO3230_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	CAB38518.1	475.0	883.0	(3544759, 3545983, '(+)')	SCO3230	AL645882	BGC0000315	['SCO3230_Condensation_Starter.1', 'SCO3230_PCP.1', 'SCO3230_Condensation_LCL.1', 'SCO3230_Epimerization.1', 'SCO3230_TIGR01720.1', 'SCO3230_Condensation_DCL.1']	100226	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces coelicolor'}
ADD0095	gold	SCO3230_AMP-binding.2	threonine	C[C@H]([C@@H](C(=O)O)N)O	2	CAB38518.1	1674.0	2097.0	(3548356, 3549625, '(+)')	SCO3230	AL645882	BGC0000315	['SCO3230_PCP.2', 'SCO3230_Condensation_LCL.2', 'SCO3230_Epimerization.2', 'SCO3230_TIGR01720.2']	100226	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces coelicolor'}
ADD0096	gold	SCO3230_AMP-binding.3	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	3	CAB38518.1	2759.0	3160.0	(3551611, 3552814, '(+)')	SCO3230	AL645882	BGC0000315	['SCO3230_PCP.3', 'SCO3230_Condensation_LCL.3']	100226	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces coelicolor'}
